fips,k10,rucc,pct_growth_2020_24,sus_water,sus_power,sus_land,med_water,D_operating,D_queued,D,rco_water,rco_power,rco_land,rco_max,rco_sum,dominant_channel
37169,1,2,2.9,0.385994632524259,0.392109873143148,0.384787490356516,0,0,0,0,0,0,0,0,0,water
37171,1,6,0.2,0.366685646196736,0.422724534544896,0.368443047659211,0,0,0,0,0,0,0,0,0,water
37175,1,6,2.5,0.309449393890858,0.459327068873448,0.312426892071087,0,0,0,0,0,0,0,0,0,water
37179,1,1,9.9,0.188495362248317,0.244525016128371,0.208691706539894,0,0,0,0,0,0,0,0,0,water
37183,1,1,9,0.47323478331633,0.262041167381301,0.129133107428067,0,0,0,0,0,0,0,0,0,water
37191,1,3,2.2,0.33085232620018,0.424067344751291,0.295374653344585,0,0,0,0,0,0,0,0,0,water
37193,1,6,0.5,0.325472873311683,0.430088864443804,0.357122732422408,0,0,0,0,0,0,0,0,0,water
37197,1,2,2,0.436778277332151,0.375489068501358,0.45611750817821,0,0,0,0,0,0,0,0,0,water
37199,1,8,2.7,0.44783475947519,0.462912026299084,0.444640340128763,0,0,0,0,0,0,0,0,0,water
39017,1,1,2.2,0.14683555413858,0.330873718703596,0.14264378665678,0,0,0,0,0,0,0,0,0,water
39025,1,1,2.6,0.197149178622113,0.310033626330464,0.197890099303932,0,0,0,0,0,0,0,0,0,water
39041,1,1,10.6,0.477687005814706,0.163816581892794,0.178516569708977,0,0,0,0,0,0,0,0,0,water
39043,1,3,-2.2,0.217524823465454,0.405288425161855,0.204840664482549,0,0,0,0,0,0,0,0,0,water
39045,1,1,5.2,0.223802366144029,0.288305486749696,0.230197799193978,0,0,0,0,0,0,0,0,0,water
39055,1,1,0,0.705320650451256,0.260826039810368,0.372299232753576,0,0,0,0,0,0,0,0,0,water
39057,1,2,2.5,0.169358625995128,0.307545685094464,0.186209554712966,0,0,0,0,0,0,0,0,0,water
39063,1,4,0.1,0.522513869445594,0.344382295770532,0.217389199543725,0,0,0,0,0,0,0,0,0,water
39085,1,1,-0.1,0.11449275441728,0.337040528604321,0.139919631434136,0,0,0,0,0,0,0,0,0,water
39089,1,1,3.4,0.220557918708048,0.323248895943988,0.231898643473506,0,0,0,0,0,0,0,0,0,water
39093,1,1,2.7,0.172599438166104,0.388784196856456,0.158168771476502,0,0,0,0,0,0,0,0,0,water
39095,1,2,-1.1,0.488478694955202,0.43636996365098,0.128078268032422,0,0,0,0,0,0,0,0,0,water
39103,1,1,1.1,0.202230760751048,0.274165123494366,0.223955688460242,0,0,0,0,0,0,0,0,0,water
39113,1,2,0.1,0.148055399580588,0.408716963479013,0.129638103925017,0,0,0,0,0,0,0,0,0,water
39133,1,2,1.2,0.259095166875895,0.368745652235392,0.239504491963413,0,0,0,0,0,0,0,0,0,water
39151,1,2,-0.1,0.484424617426141,0.380205218923679,0.1607816788218,0,0,0,0,0,0,0,0,0,water
39153,1,2,-0.3,0.137389484701277,0.385283825291578,0.124548822194007,0,0,0,0,0,0,0,0,0,water
39159,1,1,13.7,0.220349830380542,0.183047482587218,0.265325586728067,0,0,0,0,0,0,0,0,0,water
39165,1,1,5.3,0.468955451492155,0.214482589151745,0.171115015367209,0,0,0,0,0,0,0,0,0,water
39173,1,2,0.6,0.216403445688528,0.356726865424361,0.215092791241897,0,0,0,0,0,0,0,0,0,water
40017,1,1,16.9,0.49776773641217,0.28062252012798,0.178237163283692,0,0,0,0,0,0,0,0,0,water
40083,1,1,8.3,0.294726083876875,0.314748269991397,0.32973078937469,0,0,0,0,0,0,0,0,0,water
40087,1,1,15.6,0.722216194903903,0.282199758500142,0.409218027459396,0,0,0,0,0,0,0,0,0,water
40113,1,1,1.5,0.695228418990252,0.389279407020844,0.362410047135174,0,0,0,0,0,0,0,0,0,water
40131,1,1,6.3,0.610893644845535,0.304135680592255,0.297075530671991,0,0,0,0,0,0,0,0,0,water
40145,1,1,12.1,0.555806381424533,0.305918252716886,0.23660858722845,0,0,0,0,0,0,0,0,0,water
42001,1,3,4,0.63543150996723,0.331164397181205,0.320889835854333,0,0,0,0,0,0,0,0,0,water
42007,1,1,-1.4,0.527529576275967,0.360056792827393,0.207767044583361,0,0,0,0,0,0,0,0,0,water
42019,1,1,2.7,0.580388228106841,0.30913353552986,0.257329179244562,0,0,0,0,0,0,0,0,0,water
42041,1,2,5.9,0.507561516453942,0.306657695158015,0.181930490823478,0,0,0,0,0,0,0,0,0,water
42055,1,3,2.1,0.585400309638213,0.327701049123492,0.27845863571001,0,0,0,0,0,0,0,0,0,water
42067,1,8,-0.4,0.772205621404898,0.345426360368823,0.451456594238595,0,0,0,0,0,0,0,0,0,water
42071,1,2,1.9,0.561303840818804,0.339126424606946,0.215473023771203,0,0,0,0,0,0,0,0,0,water
42075,1,3,1.4,0.209012480582698,0.350863721251778,0.204624016815448,0,0,0,0,0,0,0,0,0,water
42099,1,2,2.1,0.737958674478433,0.308638385222949,0.426897914129444,0,0,0,0,0,0,0,0,0,water
42109,1,7,-0.3,0.660266058736725,0.332713138256356,0.352784529860115,0,0,0,0,0,0,0,0,0,water
42125,1,1,0.5,0.531683629655489,0.341046973408831,0.219279992125614,0,0,0,0,0,0,0,0,0,water
42129,1,1,-1,0.515328566308739,0.359856133440523,0.200696887712636,0,0,0,0,0,0,0,0,0,water
42133,1,2,3.2,0.543499172631138,0.322391994858555,0.208559470645835,0,0,0,0,0,0,0,0,0,water
45003,1,2,6,0.242442295425839,0.392444629119501,0.236431444227005,0,0,0,0,0,0,0,0,0,water
45007,1,2,6.4,0.255313500582668,0.38667246971741,0.252028356217514,0,0,0,0,0,0,0,0,0,water
45013,1,3,7.4,0.528080748280047,0.392053677684218,0.172779101736771,0,0,0,0,0,0,0,0,0,water
45015,1,2,14.2,0.192166224636812,0.325315223285939,0.184914990473931,0,0,0,0,0,0,0,0,0,water
45019,1,2,5.1,0.197506715657814,0.381370195676507,0.141771204732044,0,0,0,0,0,0,0,0,0,water
45021,1,6,2.7,0.654145592906989,0.436880139481855,0.332710280393046,0,0,0,0,0,0,0,0,0,water
45035,1,2,7.8,0.194041209501581,0.352022767429072,0.16169850415369,0,0,0,0,0,0,0,0,0,water
45043,1,4,4,0.604336673325125,0.434702362949082,0.251758094943542,0,0,0,0,0,0,0,0,0,water
45051,1,2,16.9,0.553740111896078,0.444055008057014,0.19271069559626,0,0,0,0,0,0,0,0,0,water
45055,1,2,9.3,0.318041759498404,0.402764706933283,0.306248975219068,0,0,0,0,0,0,0,0,0,water
45057,1,1,15.6,0.234040275723054,0.373555691341272,0.238102415287873,0,0,0,0,0,0,0,0,0,water
45059,1,2,4.3,0.364527795160051,0.435909715267511,0.327163124488621,0,0,0,0,0,0,0,0,0,water
45063,1,2,6.4,0.533379132552649,0.336609874529426,0.19829200944277,0,0,0,0,0,0,0,0,0,water
45073,1,4,4.7,0.327646398698024,0.438981574838214,0.324087635739656,0,0,0,0,0,0,0,0,0,water
45077,1,2,4.9,0.616595937113318,0.439369095267521,0.235739048509884,0,0,0,0,0,0,0,0,0,water
45083,1,2,12.1,0.22418965478304,0.386431089484755,0.209739628115259,0,0,0,0,0,0,0,0,0,water
45091,1,1,6.7,0.518889647187354,0.305049817850435,0.188692298733829,0,0,0,0,0,0,0,0,0,water
46083,1,2,14.6,0.493460885901211,0.229903968876023,0.199846918644752,0,0,0,0,0,0,0,0,0,water
47001,1,2,5.3,0.239496028548865,0.408866283357034,0.232106036382881,0,0,0,0,0,0,0,0,0,water
47003,1,4,7.6,0.648432618888184,0.396737063381012,0.304487375590904,0,0,0,0,0,0,0,0,0,water
47009,1,2,4.8,0.225161213512654,0.331633122910296,0.234285570902226,0,0,0,0,0,0,0,0,0,water
47011,1,3,4.5,0.231024492584489,0.394726852425283,0.221167291486918,0,0,0,0,0,0,0,0,0,water
47021,1,1,3.7,0.411660468177538,0.28486555068368,0.443727462739157,0,0,0,0,0,0,0,0,0,water
47023,1,3,2.8,0.302431844485752,0.378217687861518,0.327219075025425,0,0,0,0,0,0,0,0,0,water
47033,1,3,0.5,0.462531324604201,0.407126596475966,0.448640545179707,0,0,0,0,0,0,0,0,0,water
47035,1,4,6.9,0.270574436233127,0.439970033609931,0.301835212791291,0,0,0,0,0,0,0,0,0,water
47043,1,1,5.9,0.325743218729316,0.309680200817282,0.340906040692465,0,0,0,0,0,0,0,0,0,water
47047,1,1,6.2,0.341268857278448,0.353828696669491,0.358362031968782,0,0,0,0,0,0,0,0,0,water
47051,1,7,5.4,0.339540704663411,0.383041255962833,0.346395500265894,0,0,0,0,0,0,0,0,0,water
47063,1,3,4.9,0.192128919626428,0.419037167895972,0.186306826963721,0,0,0,0,0,0,0,0,0,water
47089,1,3,7.8,0.348463092694408,0.367849617970874,0.363493667462654,0,0,0,0,0,0,0,0,0,water
47103,1,6,4,0.345872244036776,0.369445652295009,0.353185206965408,0,0,0,0,0,0,0,0,0,water
47105,1,2,12.7,0.222088551472902,0.377086843376046,0.234948909429583,0,0,0,0,0,0,0,0,0,water
47107,1,4,6.4,0.316636545291819,0.378441469137587,0.317615298752682,0,0,0,0,0,0,0,0,0,water
47111,1,1,7.6,0.410335212547046,0.414110639035822,0.372904701937399,0,0,0,0,0,0,0,0,0,water
47117,1,6,9.8,0.328149320353113,0.352978032537914,0.329062447744799,0,0,0,0,0,0,0,0,0,water
47119,1,1,11.4,0.22784100330101,0.341750993518914,0.235801753149096,0,0,0,0,0,0,0,0,0,water
47125,1,2,11.2,0.191694477861139,0.32698150342832,0.170041575255939,0,0,0,0,0,0,0,0,0,water
47143,1,6,4.4,0.665251146442539,0.408859011678983,0.349643987812423,0,0,0,0,0,0,0,0,0,water
47145,1,2,5.7,0.60704088678919,0.385959222573409,0.283279598391329,0,0,0,0,0,0,0,0,0,water
47147,1,1,7.5,0.282019314252959,0.318749453288839,0.28657066697742,0,0,0,0,0,0,0,0,0,water
47149,1,1,9.8,0.510635354092959,0.295365664443512,0.164297735421909,0,0,0,0,0,0,0,0,0,water
47155,1,4,1.3,0.309272654085984,0.395519318308301,0.288622099756031,0,0,0,0,0,0,0,0,0,water
47163,1,2,2.8,0.196062990494715,0.420567434173774,0.199424017481578,0,0,0,0,0,0,0,0,0,water
47165,1,1,7.2,0.201483152033348,0.306182990563659,0.195386009550095,0,0,0,0,0,0,0,0,0,water
47167,1,1,1.9,0.331371187871698,0.342208906696656,0.336730874698363,0,0,0,0,0,0,0,0,0,water
47189,1,1,14.3,0.550489746446445,0.26703281181374,0.227741403855013,0,0,0,0,0,0,0,0,0,water
48015,1,1,8,0.749494369652656,0.399323603792105,0.376878630027601,0,0,0,0,0,0,0,0,0,water
48039,1,1,10.6,0.534117960830757,0.258479867847129,0.188654966228251,0,0,0,0,0,0,0,0,0,water
48053,1,6,12.6,0.694427059321224,0.360314480929849,0.339051427923981,0,0,0,0,0,0,0,0,0,water
48071,1,1,19.5,0.680608517569343,0.253370437038694,0.297048150852181,0,0,0,0,0,0,0,0,0,water
48085,1,1,16.6,0.161596998480876,0.2245125995302,0.131682027964873,0,0.306345733041576,0,0.306345733041576,0.0495045509569422,0.0687784768801489,0.0403402273853001,0.0687784768801489,0.158623255222391,power
48091,1,1,23.2,0.613989349492307,0.293345155406589,0.266513440538173,0,0,0,0,0,0,0,0,0,water
48121,1,1,14.3,0.156048718144487,0.247176912063693,0.135395960848108,0,0.137855579868709,0,0.137855579868709,0.0215121865275769,0.0340747165426972,0.0186650886945969,0.0340747165426972,0.0742519917648711,power
48139,1,1,19.6,0.564320932899536,0.278474302699421,0.214221186324627,0.67,0.107221006564551,0,0.107221006564551,0.0199673292888085,0.0298582950377935,0.0229690112251788,0.0298582950377935,0.0727946355517809,power
48157,1,1,15.6,0.162952718272948,0.24398242330843,0.127642371646083,0,0,0,0,0,0,0,0,0,water
48167,1,1,4.5,0.503682889183047,0.368471607636973,0.124745560135343,0,0,0,0,0,0,0,0,0,water
48187,1,1,12.4,0.534869961694424,0.261564726884517,0.196722034590354,0,0,0,0,0,0,0,0,0,water
48209,1,1,19.7,0.3090529297237,0.359752343520769,0.21110135971782,0.67,0,0,0,0,0,0,0,0,water
48221,1,4,11.4,0.597851624874392,0.371718121021062,0.251703976186802,0.17,0,0,0,0,0,0,0,0,water
48231,1,1,18.4,0.714116341321571,0.364757621502009,0.315885563527928,0,0,0,0,0,0,0,0,0,water
48251,1,1,16.4,0.615751681982019,0.318594529438415,0.266627339838861,0,0,0,0,0,0,0,0,0,water
48257,1,1,34.4,0.289197973436606,0.288774552273283,0.250949444176463,0,0,0,0,0,0,0,0,0,water
48259,1,1,16.3,0.667750692455466,0.287024294550925,0.303370341425044,0,0,0,0,0,0,0,0,0,water
48329,1,3,7.5,0.542182820652083,0.302034425623332,0.157724887881642,0,0,0,0,0,0,0,0,0,water
48339,1,1,19.9,0.547042652965249,0.283549849569677,0.187500285637524,0,0,0,0,0,0,0,0,0,water
48367,1,1,20.2,0.669448099943162,0.265934103149005,0.330648042833381,0.17,0,0,0,0,0,0,0,0,water
48381,1,2,6.5,0.173010216518146,0.320311292646512,0.180598337979982,0,0,0,0,0,0,0,0,0,water
48397,1,1,25.5,0.145088729718223,0.167123083483129,0.157117920776465,0,0,0,0,0,0,0,0,0,water
48491,1,1,18.2,0.157991875965397,0.238793458986039,0.141886579844517,0,0.0153172866520788,0,0.0153172866520788,0.00242000685286166,0.00365766786193057,0.00217331741556153,0.00365766786193057,0.00825099213035377,power
48493,1,1,10.7,0.436601821434694,0.293533326193595,0.405644362768272,0,0,0,0,0,0,0,0,0,water
48497,1,1,17.9,0.765387436023,0.276517536815116,0.413297374655185,0.17,0,0,0,0,0,0,0,0,water
50009,1,9,2,0.501925573529134,0.470597859993617,0.508440921588359,0,0,0,0,0,0,0,0,0,water
50013,1,3,3.5,0.47925448027092,0.350903698025329,0.444907732783309,0,0,0,0,0,0,0,0,0,water
51001,1,9,0,0.758612187843848,0.44354849973322,0.42552535364065,0,0,0,0,0,0,0,0,0,water
51007,1,1,3.4,0.475849485137046,0.379333103783699,0.448063004738285,0,0,0,0,0,0,0,0,0,water
51019,1,2,3.3,0.313790187548175,0.3288795691908,0.34606701682812,0,0,0,0,0,0,0,0,0,water
51023,1,2,1.5,0.275092504195205,0.315348788544406,0.308242464515993,0,0,0,0,0,0,0,0,0,water
51033,1,8,8.2,0.428148456476564,0.3023675979931,0.443842730218505,0,0,0,0,0,0,0,0,0,water
51041,1,1,6.7,0.137118878638455,0.26406554985926,0.138509893440273,0,0,0,0,0,0,0,0,0,water
51043,1,1,5.3,0.807756590175127,0.262912342144805,0.443363495022774,0,0,0,0,0,0,0,0,0,water
51047,1,1,6.4,0.32689892120512,0.292632014140784,0.311640676120622,0,0,0,0,0,0,0,0,0,water
51049,1,8,4,0.412658583813314,0.411601698223535,0.445971071414355,0,0,0,0,0,0,0,0,0,water
51061,1,1,3.9,0.303140135432188,0.20614892303897,0.301732861415519,0,0,0,0,0,0,0,0,0,water
51063,1,3,1.2,0.438411444434905,0.3802564956873,0.441884436708467,0,0,0,0,0,0,0,0,0,water
51065,1,3,5.3,0.296082896606632,0.29923278857753,0.323402893263531,0,0,0,0,0,0,0,0,0,water
51067,1,2,2.1,0.74034615534487,0.376874603776082,0.410338704050308,0,0,0,0,0,0,0,0,0,water
51073,1,1,3.7,0.663495770979478,0.301102545015195,0.352714626358412,0,0,0,0,0,0,0,0,0,water
51075,1,1,13.5,0.391095888388314,0.212965376374749,0.421608153648972,0,0,0,0,0,0,0,0,0,water
51079,1,3,5.5,0.764475007463572,0.31214438784507,0.44404892751852,0,0,0,0,0,0,0,0,0,water
51085,1,1,4.6,0.212811108770523,0.224795596946682,0.238928241875185,0,0,0,0,0,0,0,0,0,water
51087,1,1,1.1,0.151821196139977,0.324197073805436,0.123135583211655,0,0,0,0,0,0,0,0,0,water
51091,1,8,4.8,0.38714621510675,0.370581510923052,0.476702226873737,0,0,0,0,0,0,0,0,0,water
51093,1,1,5.8,0.63403407241414,0.289407603785011,0.305572382690868,0,0,0,0,0,0,0,0,0,water
51099,1,8,7.4,0.762092652831273,0.210129798966391,0.444093275513406,0,0,0,0,0,0,0,0,0,water
51101,1,1,7.3,0.419255802491455,0.298192995639983,0.452160134909111,0,0,0,0,0,0,0,0,0,water
51103,1,9,1.4,0.429259063044101,0.455115584837933,0.446837801231164,0,0,0,0,0,0,0,0,0,water
51109,1,8,11.4,0.770426907826913,0.336011514115732,0.443852245152834,0,0,0,0,0,0,0,0,0,water
51113,1,8,2.8,0.785300081599804,0.31652984761599,0.460128899266166,0,0,0,0,0,0,0,0,0,water
51115,1,1,1,0.404280341558531,0.341913080385752,0.457385321236537,0,0,0,0,0,0,0,0,0,water
51119,1,8,3.2,0.46754390673735,0.388202542645508,0.44394556962094,0,0,0,0,0,0,0,0,0,water
51125,1,3,0.2,0.799007650659544,0.460936095733876,0.444082776515859,0,0,0,0,0,0,0,0,0,water
51127,1,1,17.7,0.436927117200597,0.196965126544183,0.4438146359492,0,0,0,0,0,0,0,0,0,water
51133,1,9,4.7,0.462433447517453,0.444290107995371,0.489729804453383,0,0,0,0,0,0,0,0,0,water
51137,1,6,7.1,0.633462917628241,0.299752797783977,0.301995749178423,0,0,0,0,0,0,0,0,0,water
51145,1,1,6.4,0.370215535724944,0.204907121191751,0.437662277726498,0,0,0,0,0,0,0,0,0,water
51157,1,1,2.1,0.752976235357318,0.329419922307887,0.47408146857469,0,0,0,0,0,0,0,0,0,water
51171,1,6,2.7,0.690300570380865,0.418202984966244,0.344999704586985,0,0,0,0,0,0,0,0,0,water
51179,1,1,7.1,0.156929002136845,0.138884091803682,0.172826862191877,0,0,0,0,0,0,0,0,0,water
51187,1,1,4.1,0.334014656318839,0.338853395757633,0.311346319375009,0,0,0,0,0,0,0,0,0,water
51550,1,1,2.1,0.242098806315245,0.309248725155278,0.1370706067951,0,0,0,0,0,0,0,0,0,water
51800,1,1,8.8,0.343566925432935,0.33386610585519,0.201311838621993,0,0,0,0,0,0,0,0,0,water
51810,1,1,-1.1,0.216980926708593,0.331711598477903,0.116796448676483,0,0,0,0,0,0,0,0,0,water
54003,1,2,11.1,0.553613255935543,0.327231835640365,0.219084950180913,0,0,0,0,0,0,0,0,0,water
54037,1,1,6,0.653592776124893,0.28149706052152,0.317774435958274,0,0,0,0,0,0,0,0,0,water
54079,1,2,-0.7,0.199512751590562,0.316062553345192,0.22721215169276,0,0,0,0,0,0,0,0,0,water
55009,1,2,1.8,0.499051880580563,0.321113778725445,0.169014152431687,0,0,0,0,0,0,0,0,0,water
55039,1,3,0.1,0.200489895781195,0.322116244215875,0.247364585561998,0,0,0,0,0,0,0,0,0,water
55055,1,4,0,0.577846919150319,0.312287310282504,0.26026586863274,0,0,0,0,0,0,0,0,0,water
55059,1,3,-0.3,0.521243410376538,0.347631017234006,0.154368179972812,0,0,0,0,0,0,0,0,0,water
55073,1,3,0.7,0.565929429729549,0.320617412975406,0.258106164598275,0,0,0,0,0,0,0,0,0,water
55087,1,3,2.3,0.16259194075224,0.265752778373594,0.196545848627055,0,0,0,0,0,0,0,0,0,water
55089,1,1,2.5,0.170622064904745,0.275378396031183,0.192417633429005,0,0,0,0,0,0,0,0,0,water
55101,1,3,0.3,0.50651082825133,0.353498169710678,0.160581132006386,0,0,0,0,0,0,0,0,0,water
55105,1,3,1,0.509751319408432,0.337773463384869,0.178030636299387,0,0,0,0,0,0,0,0,0,water
55109,1,1,4.3,0.291107218700848,0.240832209448982,0.324969785465604,0,0,0,0,0,0,0,0,0,water
55111,1,4,1.1,0.25906715864526,0.325456321270708,0.261181899581592,0,0,0,0,0,0,0,0,0,water
55117,1,3,0.2,0.193325130034908,0.318856670918648,0.209201276541409,0,0,0,0,0,0,0,0,0,water
55127,1,4,0.7,0.245618466404671,0.358365126673639,0.234028749327387,0,0,0,0,0,0,0,0,0,water
55131,1,1,1.4,0.195505680778694,0.257691921666464,0.24439537919891,0,0,0,0,0,0,0,0,0,water
55133,1,1,2.3,0.489711882617349,0.264872914976613,0.162294642221506,0,0,0,0,0,0,0,0,0,water
55139,1,3,0.9,0.491387580991796,0.332288748457052,0.169078931974299,0,0,0,0,0,0,0,0,0,water
